Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Northern Africa and Western Asia,Under-five mortality rate,Male,2021,27.6912159540877,,"Deaths per 1,000 live births",Normal value,,23.2432321143955,36.0680235032805,,,,UN_IGME,,,,,,Total
Northern Africa and Western Asia,Under-five mortality rate,Total,2021,25.6867398333559,,"Deaths per 1,000 live births",Normal value,,21.5801521959521,33.5138977982138,,,,UN_IGME,,,,,,Total
Norway,Under-five mortality rate,Female,2021,1.95233348319287,,"Deaths per 1,000 live births",Normal value,,1.75315558667055,2.17324782198924,,,,UN_IGME,,,,,,Total
Norway,Under-five mortality rate,Male,2021,2.37832907578534,,"Deaths per 1,000 live births",Normal value,,2.1409103365971,2.64285473646652,,,,UN_IGME,,,,,,Total
Norway,Under-five mortality rate,Total,2021,2.1707294603067,,"Deaths per 1,000 live births",Normal value,,1.96161686895837,2.4037747982225,,,,UN_IGME,,,,,,Total
Oceania,Under-five mortality rate,Female,2021,18.4713212339414,,"Deaths per 1,000 live births",Normal value,,13.7632384376002,25.560987230984,,,,UN_IGME,,,,,,Total
Oceania,Under-five mortality rate,Male,2021,22.0095618977317,,"Deaths per 1,000 live births",Normal value,,16.4188408175715,30.260428663789,,,,UN_IGME,,,,,,Total
Oceania,Under-five mortality rate,Total,2021,20.2698071404235,,"Deaths per 1,000 live births",Normal value,,15.1593086583394,27.9092264484139,,,,UN_IGME,,,,,,Total
"Oceania, excluding Australia and New Zealand",Under-five mortality rate,Female,2021,35.5822784210409,,"Deaths per 1,000 live births",Normal value,,25.5106107058114,50.7802965038371,,,,UN_IGME,,,,,,Total
"Oceania, excluding Australia and New Zealand",Under-five mortality rate,Male,2021,42.0200517650047,,"Deaths per 1,000 live births",Normal value,,30.1339078018883,59.4555016149367,,,,UN_IGME,,,,,,Total
"Oceania, excluding Australia and New Zealand",Under-five mortality rate,Total,2021,38.8632671191581,,"Deaths per 1,000 live births",Normal value,,27.9868209413231,55.0893891117111,,,,UN_IGME,,,,,,Total
Oman,Under-five mortality rate,Female,2021,9.16919004612128,,"Deaths per 1,000 live births",Normal value,,8.16097404385235,10.2850326024718,,,,UN_IGME,,,,,,Total
Oman,Under-five mortality rate,Male,2021,11.0543074923864,,"Deaths per 1,000 live births",Normal value,,9.87539332339659,12.3472930921804,,,,UN_IGME,,,,,,Total
Oman,Under-five mortality rate,Total,2021,10.139519977375,,"Deaths per 1,000 live births",Normal value,,9.14101273631614,11.2065004004827,,,,UN_IGME,,,,,,Total
Pakistan,Under-five mortality rate,Female,2021,58.8329154924084,,"Deaths per 1,000 live births",Normal value,,46.8344835803505,73.4214405104051,,,,UN_IGME,,,,,,Total
Pakistan,Under-five mortality rate,Male,2021,67.542516543118,,"Deaths per 1,000 live births",Normal value,,53.8825358829546,84.5797270112927,,,,UN_IGME,,,,,,Total
Pakistan,Under-five mortality rate,Total,2021,63.3325517355881,,"Deaths per 1,000 live births",Normal value,,50.5977016658983,79.0234388780309,,,,UN_IGME,,,,,,Total
Palau,Under-five mortality rate,Female,2021,14.4393731045797,,"Deaths per 1,000 live births",Normal value,,6.89108759671551,30.8096654201025,,,,UN_IGME,,,,,,Total
Palau,Under-five mortality rate,Male,2021,17.9650929149726,,"Deaths per 1,000 live births",Normal value,,8.5411584908167,38.1964328376661,,,,UN_IGME,,,,,,Total
Palau,Under-five mortality rate,Total,2021,16.2452399328571,,"Deaths per 1,000 live births",Normal value,,7.75740922988576,34.4501292861031,,,,UN_IGME,,,,,,Total
Panama,Under-five mortality rate,Female,2021,12.4525260211997,,"Deaths per 1,000 live births",Normal value,,6.20943491059758,25.1710735333739,,,,UN_IGME,,,,,,Total
Panama,Under-five mortality rate,Male,2021,15.2370479707771,,"Deaths per 1,000 live births",Normal value,,7.67866845096274,31.0016656674068,,,,UN_IGME,,,,,,Total
Panama,Under-five mortality rate,Total,2021,13.8704684737063,,"Deaths per 1,000 live births",Normal value,,6.94421869084827,28.0254323226436,,,,UN_IGME,,,,,,Total
Papua New Guinea,Under-five mortality rate,Female,2021,39.2509766448429,,"Deaths per 1,000 live births",Normal value,,26.429997699952,57.9671980880357,,,,UN_IGME,,,,,,Total
Papua New Guinea,Under-five mortality rate,Male,2021,46.2416050546319,,"Deaths per 1,000 live births",Normal value,,31.0328255096093,67.922064713456,,,,UN_IGME,,,,,,Total
Papua New Guinea,Under-five mortality rate,Total,2021,42.8118988015915,,"Deaths per 1,000 live births",Normal value,,28.8401446370823,62.8986188676004,,,,UN_IGME,,,,,,Total
Paraguay,Under-five mortality rate,Female,2021,16.3227583574719,,"Deaths per 1,000 live births",Normal value,,7.85426937175704,34.6812490318014,,,,UN_IGME,,,,,,Total
Paraguay,Under-five mortality rate,Male,2021,19.9212744911267,,"Deaths per 1,000 live births",Normal value,,9.69839485842705,42.2502911662281,,,,UN_IGME,,,,,,Total
Paraguay,Under-five mortality rate,Total,2021,18.1574925234713,,"Deaths per 1,000 live births",Normal value,,8.81344946648747,38.4171651416624,,,,UN_IGME,,,,,,Total
Peru,Under-five mortality rate,Female,2021,12.7545858508796,,"Deaths per 1,000 live births",Normal value,,10.0943063149264,16.3294618650927,,,,UN_IGME,,,,,,Total
Peru,Under-five mortality rate,Male,2021,15.4166110982834,,"Deaths per 1,000 live births",Normal value,,12.2568606691061,19.7343421228561,,,,UN_IGME,,,,,,Total
Peru,Under-five mortality rate,Total,2021,14.1226088375446,,"Deaths per 1,000 live births",Normal value,,11.22988117744,17.9932789754661,,,,UN_IGME,,,,,,Total
Philippines,Under-five mortality rate,Female,2021,23.0182700448114,,"Deaths per 1,000 live births",Normal value,,16.1428257143185,32.7269213724973,,,,UN_IGME,,,,,,Total
Philippines,Under-five mortality rate,Male,2021,28.3335432283684,,"Deaths per 1,000 live births",Normal value,,19.9273767930357,40.1479498797549,,,,UN_IGME,,,,,,Total
Philippines,Under-five mortality rate,Total,2021,25.7395306143186,,"Deaths per 1,000 live births",Normal value,,18.1904296000909,36.4590536505935,,,,UN_IGME,,,,,,Total
Poland,Under-five mortality rate,Female,2021,3.94743649292528,,"Deaths per 1,000 live births",Normal value,,3.78628599447533,4.11651160450119,,,,UN_IGME,,,,,,Total
Poland,Under-five mortality rate,Male,2021,4.72600272860076,,"Deaths per 1,000 live births",Normal value,,4.53965666888849,4.91721048074492,,,,UN_IGME,,,,,,Total
Poland,Under-five mortality rate,Total,2021,4.34660521656176,,"Deaths per 1,000 live births",Normal value,,4.19486171957215,4.50717449290807,,,,UN_IGME,,,,,,Total
Portugal,Under-five mortality rate,Female,2021,2.80089156562284,,"Deaths per 1,000 live births",Normal value,,2.56744209627929,3.04967272820854,,,,UN_IGME,,,,,,Total
Portugal,Under-five mortality rate,Male,2021,3.38256880429699,,"Deaths per 1,000 live births",Normal value,,3.10650222472571,3.670177131658,,,,UN_IGME,,,,,,Total
Portugal,Under-five mortality rate,Total,2021,3.09848000352583,,"Deaths per 1,000 live births",Normal value,,2.85923586440372,3.35110775649762,,,,UN_IGME,,,,,,Total
Qatar,Under-five mortality rate,Female,2021,4.96542663395566,,"Deaths per 1,000 live births",Normal value,,4.3838484479194,5.61240948609501,,,,UN_IGME,,,,,,Total
Qatar,Under-five mortality rate,Male,2021,5.63160894811867,,"Deaths per 1,000 live births",Normal value,,4.99675288362277,6.34693306538649,,,,UN_IGME,,,,,,Total
Qatar,Under-five mortality rate,Total,2021,5.30610116931939,,"Deaths per 1,000 live births",Normal value,,4.72068101035266,5.96186652641406,,,,UN_IGME,,,,,,Total
Republic of Korea,Under-five mortality rate,Female,2021,2.61473528466268,,"Deaths per 1,000 live births",Normal value,,2.48828369256855,2.74844703442283,,,,UN_IGME,,,,,,Total
Republic of Korea,Under-five mortality rate,Male,2021,3.15057530335016,,"Deaths per 1,000 live births",Normal value,,3.0038351790496,3.30529793777445,,,,UN_IGME,,,,,,Total
Republic of Korea,Under-five mortality rate,Total,2021,2.88819860151198,,"Deaths per 1,000 live births",Normal value,,2.76578718709704,3.01963272472649,,,,UN_IGME,,,,,,Total
Republic of Moldova,Under-five mortality rate,Female,2021,12.6050647540055,,"Deaths per 1,000 live births",Normal value,,8.93278395431633,18.1252740812191,,,,UN_IGME,,,,,,Total
Republic of Moldova,Under-five mortality rate,Male,2021,15.7066552561464,,"Deaths per 1,000 live births",Normal value,,11.1126525360872,22.6190607236605,,,,UN_IGME,,,,,,Total
Republic of Moldova,Under-five mortality rate,Total,2021,14.1965198536722,,"Deaths per 1,000 live births",Normal value,,10.0706357801088,20.3337856587638,,,,UN_IGME,,,,,,Total
Romania,Under-five mortality rate,Female,2021,5.94003161386721,,"Deaths per 1,000 live births",Normal value,,5.64914444947988,6.23780044885327,,,,UN_IGME,,,,,,Total
Romania,Under-five mortality rate,Male,2021,6.89296622418725,,"Deaths per 1,000 live births",Normal value,,6.5616361017152,7.2341801607143,,,,UN_IGME,,,,,,Total
Romania,Under-five mortality rate,Total,2021,6.42687928072302,,"Deaths per 1,000 live births",Normal value,,6.13899140927084,6.72167388462565,,,,UN_IGME,,,,,,Total
Russian Federation,Under-five mortality rate,Female,2021,4.51810987047338,,"Deaths per 1,000 live births",Normal value,,4.27453848555228,4.7653153923332,,,,UN_IGME,,,,,,Total
Russian Federation,Under-five mortality rate,Male,2021,5.56329887729563,,"Deaths per 1,000 live births",Normal value,,5.27634782751673,5.86267596147349,,,,UN_IGME,,,,,,Total
Russian Federation,Under-five mortality rate,Total,2021,5.05489741732959,,"Deaths per 1,000 live births",Normal value,,4.79856238009463,5.31623120611234,,,,UN_IGME,,,,,,Total
Rwanda,Under-five mortality rate,Female,2021,35.8986518645212,,"Deaths per 1,000 live births",Normal value,,21.7627300242269,59.2851754334378,,,,UN_IGME,,,,,,Total
Rwanda,Under-five mortality rate,Male,2021,42.7534902212317,,"Deaths per 1,000 live births",Normal value,,25.9587283245516,71.0274625526751,,,,UN_IGME,,,,,,Total
Rwanda,Under-five mortality rate,Total,2021,39.4388849576268,,"Deaths per 1,000 live births",Normal value,,23.9483311126642,65.509986326037,,,,UN_IGME,,,,,,Total
Saint Kitts and Nevis,Under-five mortality rate,Female,2021,13.102468111077,,"Deaths per 1,000 live births",Normal value,,8.64404635382209,20.0135736234256,,,,UN_IGME,,,,,,Total
Saint Kitts and Nevis,Under-five mortality rate,Male,2021,15.9772188660044,,"Deaths per 1,000 live births",Normal value,,10.6519916568638,24.583433068532,,,,UN_IGME,,,,,,Total
Saint Kitts and Nevis,Under-five mortality rate,Total,2021,14.5602393145555,,"Deaths per 1,000 live births",Normal value,,9.70453826066897,22.281059344564,,,,UN_IGME,,,,,,Total
Saint Lucia,Under-five mortality rate,Female,2021,22.4411597037292,,"Deaths per 1,000 live births",Normal value,,19.0465988433312,26.4230274111048,,,,UN_IGME,,,,,,Total
Saint Lucia,Under-five mortality rate,Male,2021,27.0975728811471,,"Deaths per 1,000 live births",Normal value,,23.0462711724133,31.8046330878359,,,,UN_IGME,,,,,,Total
Saint Lucia,Under-five mortality rate,Total,2021,24.8206367751924,,"Deaths per 1,000 live births",Normal value,,21.2057015469877,29.0051651591547,,,,UN_IGME,,,,,,Total
Saint Vincent and the Grenadines,Under-five mortality rate,Female,2021,12.4449707823012,,"Deaths per 1,000 live births",Normal value,,9.0930167302306,17.0930371708335,,,,UN_IGME,,,,,,Total
Saint Vincent and the Grenadines,Under-five mortality rate,Male,2021,14.9124371406378,,"Deaths per 1,000 live births",Normal value,,10.8796515868008,20.2990072783512,,,,UN_IGME,,,,,,Total
Saint Vincent and the Grenadines,Under-five mortality rate,Total,2021,13.7102622629616,,"Deaths per 1,000 live births",Normal value,,10.0413767568663,18.6844766884193,,,,UN_IGME,,,,,,Total
Samoa,Under-five mortality rate,Female,2021,14.9945490130294,,"Deaths per 1,000 live births",Normal value,,10.3754315481564,21.5523374877132,,,,UN_IGME,,,,,,Total
Samoa,Under-five mortality rate,Male,2021,18.3381983235138,,"Deaths per 1,000 live births",Normal value,,12.720188947929,26.3142545177005,,,,UN_IGME,,,,,,Total
Samoa,Under-five mortality rate,Total,2021,16.7184902404288,,"Deaths per 1,000 live births",Normal value,,11.5749376017857,23.8632280196845,,,,UN_IGME,,,,,,Total
San Marino,Under-five mortality rate,Female,2021,1.56240251643837,,"Deaths per 1,000 live births",Normal value,,0.744897157698007,3.17981045422582,,,,UN_IGME,,,,,,Total
San Marino,Under-five mortality rate,Male,2021,1.86259217881755,,"Deaths per 1,000 live births",Normal value,,0.890246391030466,3.8205511648464,,,,UN_IGME,,,,,,Total
San Marino,Under-five mortality rate,Total,2021,1.71722020526198,,"Deaths per 1,000 live births",Normal value,,0.820725208544556,3.50849732306439,,,,UN_IGME,,,,,,Total
Sao Tome and Principe,Under-five mortality rate,Female,2021,13.7091049213924,,"Deaths per 1,000 live births",Normal value,,7.81032141929589,23.9419532191742,,,,UN_IGME,,,,,,Total
Sao Tome and Principe,Under-five mortality rate,Male,2021,17.067455744473,,"Deaths per 1,000 live births",Normal value,,9.65861522304761,29.7425985323224,,,,UN_IGME,,,,,,Total
Sao Tome and Principe,Under-five mortality rate,Total,2021,15.4255528506189,,"Deaths per 1,000 live births",Normal value,,8.74209137288069,26.9040867865347,,,,UN_IGME,,,,,,Total
Saudi Arabia,Under-five mortality rate,Female,2021,6.5529491482255,,"Deaths per 1,000 live births",Normal value,,4.90358189838732,9.01269539258177,,,,UN_IGME,,,,,,Total
Saudi Arabia,Under-five mortality rate,Male,2021,6.87239661530951,,"Deaths per 1,000 live births",Normal value,,5.1527820094796,9.45095074058325,,,,UN_IGME,,,,,,Total
Saudi Arabia,Under-five mortality rate,Total,2021,6.72113984689055,,"Deaths per 1,000 live births",Normal value,,5.04706187292873,9.22110342934386,,,,UN_IGME,,,,,,Total
Senegal,Under-five mortality rate,Female,2021,34.5475084334522,,"Deaths per 1,000 live births",Normal value,,25.8769843520108,45.6978076813751,,,,UN_IGME,,,,,,Total
Senegal,Under-five mortality rate,Male,2021,42.442710495519,,"Deaths per 1,000 live births",Normal value,,31.9490359170594,56.1488431900757,,,,UN_IGME,,,,,,Total
Senegal,Under-five mortality rate,Total,2021,38.5998567028571,,"Deaths per 1,000 live births",Normal value,,29.0613025440091,51.0640119490309,,,,UN_IGME,,,,,,Total
Serbia,Under-five mortality rate,Female,2021,4.94674164755987,,"Deaths per 1,000 live births",Normal value,,4.58574303543736,5.34478023241975,,,,UN_IGME,,,,,,Total
Serbia,Under-five mortality rate,Male,2021,5.99718734012101,,"Deaths per 1,000 live births",Normal value,,5.57417546021453,6.46529962412558,,,,UN_IGME,,,,,,Total
Serbia,Under-five mortality rate,Total,2021,5.48726640332209,,"Deaths per 1,000 live births",Normal value,,5.11975111864202,5.88673960833411,,,,UN_IGME,,,,,,Total
Seychelles,Under-five mortality rate,Female,2021,12.7730987003534,,"Deaths per 1,000 live births",Normal value,,9.81080730101184,16.8482760109431,,,,UN_IGME,,,,,,Total
Seychelles,Under-five mortality rate,Male,2021,14.9924670814661,,"Deaths per 1,000 live births",Normal value,,11.4982630592938,19.7209222826818,,,,UN_IGME,,,,,,Total
Seychelles,Under-five mortality rate,Total,2021,13.9128051987967,,"Deaths per 1,000 live births",Normal value,,10.7280186133899,18.2888652376961,,,,UN_IGME,,,,,,Total
Sierra Leone,Under-five mortality rate,Female,2021,97.6165744813601,,"Deaths per 1,000 live births",Normal value,,79.2530830820694,119.8091862957,,,,UN_IGME,,,,,,Total
Sierra Leone,Under-five mortality rate,Male,2021,111.390489590948,,"Deaths per 1,000 live births",Normal value,,90.8652208367044,136.910986821705,,,,UN_IGME,,,,,,Total
Sierra Leone,Under-five mortality rate,Total,2021,104.686966254873,,"Deaths per 1,000 live births",Normal value,,85.3456730015819,128.169198731046,,,,UN_IGME,,,,,,Total
Singapore,Under-five mortality rate,Female,2021,1.91421442320472,,"Deaths per 1,000 live births",Normal value,,1.5602200944858,2.3253868366364,,,,UN_IGME,,,,,,Total
Singapore,Under-five mortality rate,Male,2021,2.25158475121801,,"Deaths per 1,000 live births",Normal value,,1.82924338127755,2.72925417594162,,,,UN_IGME,,,,,,Total
Singapore,Under-five mortality rate,Total,2021,2.08832671993751,,"Deaths per 1,000 live births",Normal value,,1.70848961582012,2.52307760933635,,,,UN_IGME,,,,,,Total
Slovakia,Under-five mortality rate,Female,2021,5.09427620259078,,"Deaths per 1,000 live births",Normal value,,4.80285528799487,5.41604636866851,,,,UN_IGME,,,,,,Total
Slovakia,Under-five mortality rate,Male,2021,6.15043369227032,,"Deaths per 1,000 live births",Normal value,,5.80645172441266,6.5308723775241,,,,UN_IGME,,,,,,Total
Slovakia,Under-five mortality rate,Total,2021,5.63310969840537,,"Deaths per 1,000 live births",Normal value,,5.34914937327928,5.95296091082346,,,,UN_IGME,,,,,,Total
Slovenia,Under-five mortality rate,Female,2021,1.98729206680313,,"Deaths per 1,000 live births",Normal value,,1.72869104817841,2.32816003614658,,,,UN_IGME,,,,,,Total
Slovenia,Under-five mortality rate,Male,2021,2.34547876843913,,"Deaths per 1,000 live births",Normal value,,2.03832892233858,2.73260588915371,,,,UN_IGME,,,,,,Total
Slovenia,Under-five mortality rate,Total,2021,2.16959649184589,,"Deaths per 1,000 live births",Normal value,,1.89754852610401,2.52396178445632,,,,UN_IGME,,,,,,Total
Small Island Developing States (SIDS),Under-five mortality rate,Female,2021,34.5260385522067,,"Deaths per 1,000 live births",Normal value,,29.63990066599,42.4724220492879,,,,UN_IGME,,,,,,Total
Small Island Developing States (SIDS),Under-five mortality rate,Male,2021,41.0297703807584,,"Deaths per 1,000 live births",Normal value,,35.1629221156282,50.3849707560807,,,,UN_IGME,,,,,,Total
Small Island Developing States (SIDS),Under-five mortality rate,Total,2021,37.8664823365108,,"Deaths per 1,000 live births",Normal value,,32.5386390200061,46.497113197643,,,,UN_IGME,,,,,,Total
Solomon Islands,Under-five mortality rate,Female,2021,17.0300647985571,,"Deaths per 1,000 live births",Normal value,,10.4207623799725,26.9057652532757,,,,UN_IGME,,,,,,Total
Solomon Islands,Under-five mortality rate,Male,2021,20.4482308103234,,"Deaths per 1,000 live births",Normal value,,12.5236049421646,32.3387560257583,,,,UN_IGME,,,,,,Total
Solomon Islands,Under-five mortality rate,Total,2021,18.7852650646063,,"Deaths per 1,000 live births",Normal value,,11.5310853237078,29.6010892524027,,,,UN_IGME,,,,,,Total
Somalia,Under-five mortality rate,Female,2021,105.413188815233,,"Deaths per 1,000 live births",Normal value,,48.0660936689441,234.302820598467,,,,UN_IGME,,,,,,Total
Somalia,Under-five mortality rate,Male,2021,116.995473092732,,"Deaths per 1,000 live births",Normal value,,53.2259236716899,260.239818556864,,,,UN_IGME,,,,,,Total
Somalia,Under-five mortality rate,Total,2021,111.784553373775,,"Deaths per 1,000 live births",Normal value,,50.7699387562692,247.664521951758,,,,UN_IGME,,,,,,Total
South Africa,Under-five mortality rate,Female,2021,30.2509689503963,,"Deaths per 1,000 live births",Normal value,,27.5772861696467,33.1788771761701,,,,UN_IGME,,,,,,Total
South Africa,Under-five mortality rate,Male,2021,35.3117096921205,,"Deaths per 1,000 live births",Normal value,,32.3263655332071,38.7569079760656,,,,UN_IGME,,,,,,Total
South Africa,Under-five mortality rate,Total,2021,32.8473298627461,,"Deaths per 1,000 live births",Normal value,,30.0955036647487,35.8893617611072,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Female,2021,36.125983337386,,"Deaths per 1,000 live births",,,33.0758918219109,39.7819003168318,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Female,2021,36.125983337386,,"Deaths per 1,000 live births",Normal value,,33.0758918219109,39.7819003168318,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Male,2021,37.9082887680205,,"Deaths per 1,000 live births",,,34.6234899430968,41.7907108416762,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Male,2021,37.9082887680205,,"Deaths per 1,000 live births",Normal value,,34.6234899430968,41.7907108416762,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Total,2021,37.0591031473608,,"Deaths per 1,000 live births",,,33.9584073773697,40.7224477952967,,,,UN_IGME,,,,,,Total
South Asia,Under-five mortality rate,Total,2021,37.0591031473608,,"Deaths per 1,000 live births",Normal value,,33.9584073773697,40.7224477952967,,,,UN_IGME,,,,,,Total
South Sudan,Under-five mortality rate,Female,2021,93.8577365007194,,"Deaths per 1,000 live births",Normal value,,33.123611983513,217.727487660314,,,,UN_IGME,,,,,,Total
South Sudan,Under-five mortality rate,Male,2021,103.617404094147,,"Deaths per 1,000 live births",Normal value,,36.3392769135111,239.995610858647,,,,UN_IGME,,,,,,Total
South Sudan,Under-five mortality rate,Total,2021,98.6896420102898,,"Deaths per 1,000 live births",Normal value,,34.9686714097357,228.633234563006,,,,UN_IGME,,,,,,Total
South-Eastern Asia,Under-five mortality rate,Female,2021,20.6439773987021,,"Deaths per 1,000 live births",Normal value,,18.0574715120602,24.4407338840411,,,,UN_IGME,,,,,,Total
South-Eastern Asia,Under-five mortality rate,Male,2021,25.8009150508751,,"Deaths per 1,000 live births",Normal value,,22.6622337712952,30.4427231551652,,,,UN_IGME,,,,,,Total
South-Eastern Asia,Under-five mortality rate,Total,2021,23.2891084290729,,"Deaths per 1,000 live births",Normal value,,20.4378868837885,27.4917083625135,,,,UN_IGME,,,,,,Total
Southern Asia,Under-five mortality rate,Female,2021,35.3096092906083,,"Deaths per 1,000 live births",Normal value,,32.3740009311985,38.8760114269502,,,,UN_IGME,,,,,,Total
Southern Asia,Under-five mortality rate,Male,2021,37.0857205606283,,"Deaths per 1,000 live births",Normal value,,33.9377823320622,40.8820372462851,,,,UN_IGME,,,,,,Total
Southern Asia,Under-five mortality rate,Total,2021,36.2391581608754,,"Deaths per 1,000 live births",Normal value,,33.2552169026015,39.831645994114,,,,UN_IGME,,,,,,Total
Spain,Under-five mortality rate,Female,2021,2.75792694700545,,"Deaths per 1,000 live births",Normal value,,2.57868203786167,2.94146395664543,,,,UN_IGME,,,,,,Total
Spain,Under-five mortality rate,Male,2021,3.31716158802975,,"Deaths per 1,000 live births",Normal value,,3.11092108828674,3.53053534818652,,,,UN_IGME,,,,,,Total
Spain,Under-five mortality rate,Total,2021,3.04542876210092,,"Deaths per 1,000 live births",Normal value,,2.86529781053609,3.23178886651367,,,,UN_IGME,,,,,,Total
Sri Lanka,Under-five mortality rate,Female,2021,6.07396030960139,,"Deaths per 1,000 live births",Normal value,,4.48524463274615,8.14353215642233,,,,UN_IGME,,,,,,Total
Sri Lanka,Under-five mortality rate,Male,2021,7.39702000666175,,"Deaths per 1,000 live births",Normal value,,5.47344183057159,9.88950687392399,,,,UN_IGME,,,,,,Total
Sri Lanka,Under-five mortality rate,Total,2021,6.74807457253419,,"Deaths per 1,000 live births",Normal value,,4.99653783561949,9.04033232340671,,,,UN_IGME,,,,,,Total
State of Palestine,Under-five mortality rate,Female,2021,13.4805435099544,,"Deaths per 1,000 live births",Normal value,,9.77468444218279,18.8663919755888,,,,UN_IGME,,,,,,Total
State of Palestine,Under-five mortality rate,Male,2021,16.0859063084349,,"Deaths per 1,000 live births",Normal value,,11.6471899945364,22.3195372547869,,,,UN_IGME,,,,,,Total
State of Palestine,Under-five mortality rate,Total,2021,14.8347506625012,,"Deaths per 1,000 live births",Normal value,,10.7651172774,20.6109416614172,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Female,2021,67.4683948014797,,"Deaths per 1,000 live births",Normal value,,61.6039124094933,79.0851055435609,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Female,2021,68.1557688067482,,"Deaths per 1,000 live births",Normal value,,62.0241690283603,80.1081984824582,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Male,2021,78.2337854862947,,"Deaths per 1,000 live births",Normal value,,71.5273553777492,91.420690083621,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Male,2021,78.9587141442266,,"Deaths per 1,000 live births",Normal value,,72.029371331947,92.5075977259837,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Total,2021,73.0149626808278,,"Deaths per 1,000 live births",Normal value,,66.7191935232065,85.3816712497672,,,,UN_IGME,,,,,,Total
Sub-Saharan Africa,Under-five mortality rate,Total,2021,73.7214014182258,,"Deaths per 1,000 live births",Normal value,,67.1898883087366,86.4151529983305,,,,UN_IGME,,,,,,Total
Sudan,Under-five mortality rate,Female,2021,49.7784241152455,,"Deaths per 1,000 live births",Normal value,,33.7462416554687,73.4853189473435,,,,UN_IGME,,,,,,Total
Sudan,Under-five mortality rate,Male,2021,59.6997935046446,,"Deaths per 1,000 live births",Normal value,,40.5605017653894,87.7617749311266,,,,UN_IGME,,,,,,Total
Sudan,Under-five mortality rate,Total,2021,54.8955367258834,,"Deaths per 1,000 live births",Normal value,,37.1635167958228,80.5493852118032,,,,UN_IGME,,,,,,Total
Suriname,Under-five mortality rate,Female,2021,15.0722639131972,,"Deaths per 1,000 live births",Normal value,,9.5008853118645,24.612193319168,,,,UN_IGME,,,,,,Total
Suriname,Under-five mortality rate,Male,2021,19.1415591884236,,"Deaths per 1,000 live births",Normal value,,12.0742634421211,30.8415251594173,,,,UN_IGME,,,,,,Total
Suriname,Under-five mortality rate,Total,2021,17.1758135577738,,"Deaths per 1,000 live births",Normal value,,10.8762415346415,27.716263234432,,,,UN_IGME,,,,,,Total
Sweden,Under-five mortality rate,Female,2021,2.24078334305272,,"Deaths per 1,000 live births",Normal value,,2.07789775845542,2.41652193586865,,,,UN_IGME,,,,,,Total
Sweden,Under-five mortality rate,Male,2021,2.6759269431241,,"Deaths per 1,000 live births",Normal value,,2.48814341731918,2.87730749890331,,,,UN_IGME,,,,,,Total
Sweden,Under-five mortality rate,Total,2021,2.46451455062794,,"Deaths per 1,000 live births",Normal value,,2.30013786675735,2.63779447139672,,,,UN_IGME,,,,,,Total
Switzerland,Under-five mortality rate,Female,2021,3.51159587577567,,"Deaths per 1,000 live births",Normal value,,3.275250684209,3.76273772913844,,,,UN_IGME,,,,,,Total
Switzerland,Under-five mortality rate,Male,2021,4.13311047345376,,"Deaths per 1,000 live births",Normal value,,3.86415904268266,4.41390469202369,,,,UN_IGME,,,,,,Total
Switzerland,Under-five mortality rate,Total,2021,3.83055186050193,,"Deaths per 1,000 live births",Normal value,,3.59737753938533,4.07357208728753,,,,UN_IGME,,,,,,Total
Syrian Arab Republic,Under-five mortality rate,Female,2021,20.0803543048259,,"Deaths per 1,000 live births",Normal value,,10.3729133731951,27.9316842754302,,,,UN_IGME,,,,,,Total
Syrian Arab Republic,Under-five mortality rate,Male,2021,24.2611888457645,,"Deaths per 1,000 live births",Normal value,,12.5596114967352,33.937993330308,,,,UN_IGME,,,,,,Total
Syrian Arab Republic,Under-five mortality rate,Total,2021,22.2724429351413,,"Deaths per 1,000 live births",Normal value,,11.5107277828991,30.9184408794755,,,,UN_IGME,,,,,,Total
Tajikistan,Under-five mortality rate,Female,2021,27.4493665142452,,"Deaths per 1,000 live births",Normal value,,15.9789412941169,47.582117140851,,,,UN_IGME,,,,,,Total
Tajikistan,Under-five mortality rate,Male,2021,35.1495172024967,,"Deaths per 1,000 live births",Normal value,,20.6772283022881,60.9149325202719,,,,UN_IGME,,,,,,Total
Tajikistan,Under-five mortality rate,Total,2021,31.4190013278517,,"Deaths per 1,000 live births",Normal value,,18.3942595365066,54.4586980239568,,,,UN_IGME,,,,,,Total
